dataset,recipe_name,ordering_index,claim_id,original_position,reordered_position,claim_text,ground_truth_error_label,method,raw_score,predicted_error_label,model,threshold,hyperparams,seed
captaincookrecipes,cheesepimiento,9,11,10,10,"Because we have completed all previous steps (Add-Add 1/4 teaspoon pepper to the bowl, and add-add 1/2 tbsp softened butter to the bowl, and Add-Add 1/4 teaspoon salt to the bowl),  we can now do the step Mix-Mix all the ingredients of the bowl well. And now we have completed this step Mix-Mix all the ingredients of the bowl well.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,cheesepimiento,9,12,11,11,"Because we have completed all previous steps (Mix-Mix all the ingredients of the bowl well),  we can now do the step END. And now we have completed this step END.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,1,12,12,"Because we have completed all previous steps (Pour-Pour a small amount of water into the filter to wet the grounds),  we can now do the step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.). And now we have completed this step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,2,11,11,"Because we have completed all previous steps (check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.), and Transfer-Transfer the grounds to the filter cone), and have all necessary ingredients (water), we can now do the step Pour-Pour a small amount of water into the filter to wet the grounds. And now we have completed this step Pour-Pour a small amount of water into the filter to wet the grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,3,10,10,"Because we have completed all previous steps (spread-spread open filter in dripper to create a cone, and Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds),  we can now do the step Transfer-Transfer the grounds to the filter cone. And now we have completed this step Transfer-Transfer the grounds to the filter cone.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,4,8,8,"Because we have completed all previous steps (Place-Place the paper filter in the dripper),  we can now do the step spread-spread open filter in dripper to create a cone. And now we have completed this step spread-spread open filter in dripper to create a cone.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,5,7,7,"Because we have completed all previous steps (Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle, and Place-Place the dripper on top of a coffee mug),  we can now do the step Place-Place the paper filter in the dripper. And now we have completed this step Place-Place the paper filter in the dripper.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,6,13,13,"Because we have completed all previous steps (Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)), and have all necessary ingredients (water, and grounds), we can now do the step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter. And now we have completed this step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,7,6,6,"Because we have completed all previous steps (START),  we can now do the step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle. And now we have completed this step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,8,15,15,"Because we have completed all previous steps (drain-Let the coffee drain completely into the mug before removing the dripper),  we can now do the step Discard-Discard the paper filter and coffee grounds. And now we have completed this step Discard-Discard the paper filter and coffee grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,9,5,5,"Because we have completed all previous steps (transfer-transfer water to a kettle),  we can now do the step Boil-Boil the water. (While the water is boiling, assemble the filter cone). And now we have completed this step Boil-Boil the water. (While the water is boiling, assemble the filter cone).",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,10,2,2,"Because we have completed all previous steps (START), and have all necessary ingredients (coffee beans), we can now do the step Weigh-Weigh the coffee beans (0.8oz-0.12 oz). And now we have completed this step Weigh-Weigh the coffee beans (0.8oz-0.12 oz).",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,11,14,14,"Because we have completed all previous steps (pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter),  we can now do the step drain-Let the coffee drain completely into the mug before removing the dripper. And now we have completed this step drain-Let the coffee drain completely into the mug before removing the dripper.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,12,3,3,"Because we have completed all previous steps (Weigh-Weigh the coffee beans (0.8oz-0.12 oz)), and have all necessary ingredients (coffee beans), we can now do the step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds. And now we have completed this step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,13,1,1,"Because we have completed all previous steps (START), and have all necessary ingredients (cold water), we can now do the step Measure-Measure 12 ounces of cold water. And now we have completed this step Measure-Measure 12 ounces of cold water.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,14,0,0,"Because we have completed all previous steps (START),  we can now do the step Place-Place the dripper on top of a coffee mug. And now we have completed this step Place-Place the dripper on top of a coffee mug.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,15,4,4,"Because we have completed all previous steps (Measure-Measure 12 ounces of cold water),  we can now do the step transfer-transfer water to a kettle. And now we have completed this step transfer-transfer water to a kettle.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,16,9,9,"Because we have completed all previous steps (Boil-Boil the water. (While the water is boiling, assemble the filter cone)),  we can now do the step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.). And now we have completed this step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,0,17,16,16,"Because we have completed all previous steps (Discard-Discard the paper filter and coffee grounds),  we can now do the step END. And now we have completed this step END.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,1,12,12,"Because we have completed all previous steps (Pour-Pour a small amount of water into the filter to wet the grounds),  we can now do the step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.). And now we have completed this step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,2,11,11,"Because we have completed all previous steps (check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.), and Transfer-Transfer the grounds to the filter cone), and have all necessary ingredients (water), we can now do the step Pour-Pour a small amount of water into the filter to wet the grounds. And now we have completed this step Pour-Pour a small amount of water into the filter to wet the grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,3,10,9,"Because we have completed all previous steps (spread-spread open filter in dripper to create a cone, and Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds),  we can now do the step Transfer-Transfer the grounds to the filter cone. And now we have completed this step Transfer-Transfer the grounds to the filter cone.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,4,8,8,"Because we have completed all previous steps (Place-Place the paper filter in the dripper),  we can now do the step spread-spread open filter in dripper to create a cone. And now we have completed this step spread-spread open filter in dripper to create a cone.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,5,7,4,"Because we have completed all previous steps (Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle, and Place-Place the dripper on top of a coffee mug),  we can now do the step Place-Place the paper filter in the dripper. And now we have completed this step Place-Place the paper filter in the dripper.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,6,13,13,"Because we have completed all previous steps (Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)), and have all necessary ingredients (water, and grounds), we can now do the step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter. And now we have completed this step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,7,6,3,"Because we have completed all previous steps (START),  we can now do the step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle. And now we have completed this step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,8,15,15,"Because we have completed all previous steps (drain-Let the coffee drain completely into the mug before removing the dripper),  we can now do the step Discard-Discard the paper filter and coffee grounds. And now we have completed this step Discard-Discard the paper filter and coffee grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,9,5,7,"Because we have completed all previous steps (transfer-transfer water to a kettle),  we can now do the step Boil-Boil the water. (While the water is boiling, assemble the filter cone). And now we have completed this step Boil-Boil the water. (While the water is boiling, assemble the filter cone).",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,10,2,1,"Because we have completed all previous steps (START), and have all necessary ingredients (coffee beans), we can now do the step Weigh-Weigh the coffee beans (0.8oz-0.12 oz). And now we have completed this step Weigh-Weigh the coffee beans (0.8oz-0.12 oz).",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,11,14,14,"Because we have completed all previous steps (pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter),  we can now do the step drain-Let the coffee drain completely into the mug before removing the dripper. And now we have completed this step drain-Let the coffee drain completely into the mug before removing the dripper.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,12,3,2,"Because we have completed all previous steps (Weigh-Weigh the coffee beans (0.8oz-0.12 oz)), and have all necessary ingredients (coffee beans), we can now do the step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds. And now we have completed this step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,13,1,5,"Because we have completed all previous steps (START), and have all necessary ingredients (cold water), we can now do the step Measure-Measure 12 ounces of cold water. And now we have completed this step Measure-Measure 12 ounces of cold water.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,14,0,0,"Because we have completed all previous steps (START),  we can now do the step Place-Place the dripper on top of a coffee mug. And now we have completed this step Place-Place the dripper on top of a coffee mug.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,15,4,6,"Because we have completed all previous steps (Measure-Measure 12 ounces of cold water),  we can now do the step transfer-transfer water to a kettle. And now we have completed this step transfer-transfer water to a kettle.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,16,9,10,"Because we have completed all previous steps (Boil-Boil the water. (While the water is boiling, assemble the filter cone)),  we can now do the step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.). And now we have completed this step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,1,17,16,16,"Because we have completed all previous steps (Discard-Discard the paper filter and coffee grounds),  we can now do the step END. And now we have completed this step END.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,1,12,12,"Because we have completed all previous steps (Pour-Pour a small amount of water into the filter to wet the grounds),  we can now do the step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.). And now we have completed this step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,2,11,11,"Because we have completed all previous steps (check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.), and Transfer-Transfer the grounds to the filter cone), and have all necessary ingredients (water), we can now do the step Pour-Pour a small amount of water into the filter to wet the grounds. And now we have completed this step Pour-Pour a small amount of water into the filter to wet the grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,3,10,10,"Because we have completed all previous steps (spread-spread open filter in dripper to create a cone, and Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds),  we can now do the step Transfer-Transfer the grounds to the filter cone. And now we have completed this step Transfer-Transfer the grounds to the filter cone.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,4,8,6,"Because we have completed all previous steps (Place-Place the paper filter in the dripper),  we can now do the step spread-spread open filter in dripper to create a cone. And now we have completed this step spread-spread open filter in dripper to create a cone.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,5,7,4,"Because we have completed all previous steps (Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle, and Place-Place the dripper on top of a coffee mug),  we can now do the step Place-Place the paper filter in the dripper. And now we have completed this step Place-Place the paper filter in the dripper.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,6,13,13,"Because we have completed all previous steps (Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)), and have all necessary ingredients (water, and grounds), we can now do the step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter. And now we have completed this step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,7,6,2,"Because we have completed all previous steps (START),  we can now do the step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle. And now we have completed this step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,8,15,15,"Because we have completed all previous steps (drain-Let the coffee drain completely into the mug before removing the dripper),  we can now do the step Discard-Discard the paper filter and coffee grounds. And now we have completed this step Discard-Discard the paper filter and coffee grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,9,5,5,"Because we have completed all previous steps (transfer-transfer water to a kettle),  we can now do the step Boil-Boil the water. (While the water is boiling, assemble the filter cone). And now we have completed this step Boil-Boil the water. (While the water is boiling, assemble the filter cone).",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,10,2,7,"Because we have completed all previous steps (START), and have all necessary ingredients (coffee beans), we can now do the step Weigh-Weigh the coffee beans (0.8oz-0.12 oz). And now we have completed this step Weigh-Weigh the coffee beans (0.8oz-0.12 oz).",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,11,14,14,"Because we have completed all previous steps (pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter),  we can now do the step drain-Let the coffee drain completely into the mug before removing the dripper. And now we have completed this step drain-Let the coffee drain completely into the mug before removing the dripper.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,12,3,9,"Because we have completed all previous steps (Weigh-Weigh the coffee beans (0.8oz-0.12 oz)), and have all necessary ingredients (coffee beans), we can now do the step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds. And now we have completed this step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,13,1,1,"Because we have completed all previous steps (START), and have all necessary ingredients (cold water), we can now do the step Measure-Measure 12 ounces of cold water. And now we have completed this step Measure-Measure 12 ounces of cold water.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,14,0,0,"Because we have completed all previous steps (START),  we can now do the step Place-Place the dripper on top of a coffee mug. And now we have completed this step Place-Place the dripper on top of a coffee mug.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,15,4,3,"Because we have completed all previous steps (Measure-Measure 12 ounces of cold water),  we can now do the step transfer-transfer water to a kettle. And now we have completed this step transfer-transfer water to a kettle.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,16,9,8,"Because we have completed all previous steps (Boil-Boil the water. (While the water is boiling, assemble the filter cone)),  we can now do the step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.). And now we have completed this step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,2,17,16,16,"Because we have completed all previous steps (Discard-Discard the paper filter and coffee grounds),  we can now do the step END. And now we have completed this step END.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,1,12,12,"Because we have completed all previous steps (Pour-Pour a small amount of water into the filter to wet the grounds),  we can now do the step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.). And now we have completed this step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,2,11,11,"Because we have completed all previous steps (check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.), and Transfer-Transfer the grounds to the filter cone), and have all necessary ingredients (water), we can now do the step Pour-Pour a small amount of water into the filter to wet the grounds. And now we have completed this step Pour-Pour a small amount of water into the filter to wet the grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,3,10,7,"Because we have completed all previous steps (spread-spread open filter in dripper to create a cone, and Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds),  we can now do the step Transfer-Transfer the grounds to the filter cone. And now we have completed this step Transfer-Transfer the grounds to the filter cone.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,4,8,6,"Because we have completed all previous steps (Place-Place the paper filter in the dripper),  we can now do the step spread-spread open filter in dripper to create a cone. And now we have completed this step spread-spread open filter in dripper to create a cone.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,5,7,5,"Because we have completed all previous steps (Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle, and Place-Place the dripper on top of a coffee mug),  we can now do the step Place-Place the paper filter in the dripper. And now we have completed this step Place-Place the paper filter in the dripper.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,6,13,13,"Because we have completed all previous steps (Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.)), and have all necessary ingredients (water, and grounds), we can now do the step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter. And now we have completed this step pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,7,6,2,"Because we have completed all previous steps (START),  we can now do the step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle. And now we have completed this step Prepare-Prepare the filter insert by folding the paper filter in half to create a semi-circle, and in half again to create a quarter-circle.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,8,15,15,"Because we have completed all previous steps (drain-Let the coffee drain completely into the mug before removing the dripper),  we can now do the step Discard-Discard the paper filter and coffee grounds. And now we have completed this step Discard-Discard the paper filter and coffee grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,9,5,9,"Because we have completed all previous steps (transfer-transfer water to a kettle),  we can now do the step Boil-Boil the water. (While the water is boiling, assemble the filter cone). And now we have completed this step Boil-Boil the water. (While the water is boiling, assemble the filter cone).",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,10,2,0,"Because we have completed all previous steps (START), and have all necessary ingredients (coffee beans), we can now do the step Weigh-Weigh the coffee beans (0.8oz-0.12 oz). And now we have completed this step Weigh-Weigh the coffee beans (0.8oz-0.12 oz).",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,11,14,14,"Because we have completed all previous steps (pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter),  we can now do the step drain-Let the coffee drain completely into the mug before removing the dripper. And now we have completed this step drain-Let the coffee drain completely into the mug before removing the dripper.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,12,3,1,"Because we have completed all previous steps (Weigh-Weigh the coffee beans (0.8oz-0.12 oz)), and have all necessary ingredients (coffee beans), we can now do the step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds. And now we have completed this step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds.",0,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,13,1,4,"Because we have completed all previous steps (START), and have all necessary ingredients (cold water), we can now do the step Measure-Measure 12 ounces of cold water. And now we have completed this step Measure-Measure 12 ounces of cold water.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,14,0,3,"Because we have completed all previous steps (START),  we can now do the step Place-Place the dripper on top of a coffee mug. And now we have completed this step Place-Place the dripper on top of a coffee mug.",0,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,15,4,8,"Because we have completed all previous steps (Measure-Measure 12 ounces of cold water),  we can now do the step transfer-transfer water to a kettle. And now we have completed this step transfer-transfer water to a kettle.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,16,9,10,"Because we have completed all previous steps (Boil-Boil the water. (While the water is boiling, assemble the filter cone)),  we can now do the step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.). And now we have completed this step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,3,17,16,16,"Because we have completed all previous steps (Discard-Discard the paper filter and coffee grounds),  we can now do the step END. And now we have completed this step END.",1,entail_base,1.0,0,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,4,1,12,12,"Because we have completed all previous steps (Pour-Pour a small amount of water into the filter to wet the grounds),  we can now do the step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.). And now we have completed this step Wait-Wait about 30 seconds for the coffee to bloom. (You will see small bubbles or foam on the coffee grounds during this step.).",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
captaincookrecipes,coffee,4,2,11,11,"Because we have completed all previous steps (check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.), and Transfer-Transfer the grounds to the filter cone), and have all necessary ingredients (water), we can now do the step Pour-Pour a small amount of water into the filter to wet the grounds. And now we have completed this step Pour-Pour a small amount of water into the filter to wet the grounds.",1,entail_base,0.0,1,gpt-4o-mini,1.0,"{'p': 0.95, 'temperature': 0.0}",42
