example_id,node_id,serialization_id,serialization,method,score,binary_prediction,gold_label
breakfastburritos,12,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.06560000097751609,1,1
breakfastburritos,1,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9141817688941956,0,0
breakfastburritos,1,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.24800000280141832,1,0
breakfastburritos,2,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.7272727489471436,0,0
breakfastburritos,2,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.3230000057071447,1,0
breakfastburritos,3,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.7934545278549194,0,0
breakfastburritos,3,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,0
breakfastburritos,4,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.24290907382965088,1,1
breakfastburritos,4,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.20040000298619268,1,1
breakfastburritos,5,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9552727937698364,0,0
breakfastburritos,5,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.9750000014901161,0,0
breakfastburritos,6,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9650908708572388,0,0
breakfastburritos,6,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.2516363859176636,1,1
breakfastburritos,7,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.00590000008791685,1,1
breakfastburritos,8,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.7905455827713013,0,1
breakfastburritos,8,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,1
breakfastburritos,9,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.7050909399986267,0,0
breakfastburritos,9,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.5110000102221965,0,0
breakfastburritos,10,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9450910091400146,0,0
breakfastburritos,10,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.73781818151474,0,0
breakfastburritos,11,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,0
breakfastburritos,12,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.35999998450279236,1,1
breakfastburritos,12,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.06560000097751609,1,1
breakfastburritos,1,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.7854545712471008,0,0
breakfastburritos,1,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.24800000280141832,1,0
breakfastburritos,2,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.7076363563537598,0,0
breakfastburritos,2,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.3230000057071447,1,0
breakfastburritos,3,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.76218181848526,0,0
breakfastburritos,3,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,0
breakfastburritos,4,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.196363627910614,1,1
breakfastburritos,4,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.20040000298619268,1,1
breakfastburritos,5,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9429090023040771,0,0
breakfastburritos,5,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.9750000014901161,0,0
breakfastburritos,6,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9498182535171509,0,0
breakfastburritos,6,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.21745453774929047,1,1
breakfastburritos,7,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.00590000008791685,1,1
breakfastburritos,8,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.765818178653717,0,1
breakfastburritos,8,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,1
breakfastburritos,9,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.7003636360168457,0,0
breakfastburritos,9,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.5110000102221965,0,0
breakfastburritos,10,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9010909199714661,0,0
breakfastburritos,10,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.754909098148346,0,0
breakfastburritos,11,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,0
breakfastburritos,12,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.37090909481048584,1,1
breakfastburritos,12,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.06560000097751609,1,1
breakfastburritos,1,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9141817688941956,0,0
breakfastburritos,1,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.24800000280141832,1,0
breakfastburritos,2,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.7272727489471436,0,0
breakfastburritos,2,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.3230000057071447,1,0
breakfastburritos,3,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.7999999523162842,0,0
breakfastburritos,3,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,0
breakfastburritos,4,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.2741818428039551,1,1
breakfastburritos,4,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.20040000298619268,1,1
breakfastburritos,5,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.962181806564331,0,0
breakfastburritos,5,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.9750000014901161,0,0
breakfastburritos,6,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9650908708572388,0,0
breakfastburritos,6,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.2596363425254822,1,1
breakfastburritos,7,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.00590000008791685,1,1
breakfastburritos,8,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.8032727241516113,0,1
breakfastburritos,8,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,1
breakfastburritos,9,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.736727237701416,0,0
breakfastburritos,9,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.5110000102221965,0,0
breakfastburritos,10,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9450910091400146,0,0
breakfastburritos,10,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.7498182058334351,0,0
breakfastburritos,11,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.800000011920929,0,0
breakfastburritos,12,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.41818180680274963,1,1
breakfastburritos,12,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.06560000097751609,1,1
