example_id,node_id,serialization_id,serialization,method,score,binary_prediction,gold_label
breakfastburritos,4,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.974545419216156,0,1
breakfastburritos,4,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.33,1,1
breakfastburritos,5,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9163636565208435,0,0
breakfastburritos,5,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.1880000028014183,1,0
breakfastburritos,6,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.978181779384613,0,0
breakfastburritos,6,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.02181818149983883,1,1
breakfastburritos,7,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,8,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.974545419216156,0,1
breakfastburritos,8,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.5270000000000011,0,1
breakfastburritos,9,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9105454087257385,0,0
breakfastburritos,9,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,10,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.996363639831543,0,0
breakfastburritos,10,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9781818985939026,0,0
breakfastburritos,11,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,12,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9963635206222534,0,1
breakfastburritos,12,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,1,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9490908980369568,0,0
breakfastburritos,1,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.06,1,0
breakfastburritos,2,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9563636183738708,0,0
breakfastburritos,2,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,3,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9963636994361877,0,0
breakfastburritos,3,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,4,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,1.0,0,1
breakfastburritos,4,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.33,1,1
breakfastburritos,5,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9272727370262146,0,0
breakfastburritos,5,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.1880000028014183,1,0
breakfastburritos,6,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9745454788208008,0,0
breakfastburritos,6,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.06909090280532837,1,1
breakfastburritos,7,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,8,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9999999403953552,0,1
breakfastburritos,8,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.5270000000000011,0,1
breakfastburritos,9,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9054545164108276,0,0
breakfastburritos,9,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,10,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9927272796630859,0,0
breakfastburritos,10,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9018181562423706,0,0
breakfastburritos,11,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,12,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",ares,0.9854545593261719,0,1
breakfastburritos,12,3,"[6, 1, 2, 10, 11, 9, 3, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,1,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9236363768577576,0,0
breakfastburritos,1,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.06,1,0
breakfastburritos,2,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.8981817960739136,0,0
breakfastburritos,2,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,3,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9890909194946289,0,0
breakfastburritos,3,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,4,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9563635587692261,0,1
breakfastburritos,4,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.33,1,1
breakfastburritos,5,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9309090971946716,0,0
breakfastburritos,5,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.1880000028014183,1,0
breakfastburritos,6,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.978181779384613,0,0
breakfastburritos,6,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.08727272599935532,1,1
breakfastburritos,7,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,8,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9672727584838867,0,1
breakfastburritos,8,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.5270000000000011,0,1
breakfastburritos,9,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9309090375900269,0,0
breakfastburritos,9,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,10,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.996363639831543,0,0
breakfastburritos,10,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9163635969161987,0,0
breakfastburritos,11,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,12,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",ares,0.9999999403953552,0,1
breakfastburritos,12,4,"[10, 6, 1, 2, 11, 3, 9, 5, 8, 4, 7, 12]",sager,0.0,1,1
