dataset,recipe_name,ordering_index,claim_id,original_position,reordered_position,claim_text,ground_truth_error_label,method,raw_score,predicted_error_label,model,threshold,hyperparams,seed
captaincookrecipes,mugcake,8,20,7,9,"Because we have completed all previous steps (Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl),  we can now do the step Measure and add-1/4 tsp vanilla extract to the bowl. And now we have completed this step Measure and add-1/4 tsp vanilla extract to the bowl.",1,ares,0.20462048053741455,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,8,21,20,20,"Because we have completed all previous steps (Squeeze-Squeeze the frosting through the opening to apply small dollops of frosting to the plate in a circle around the base of the cake),  we can now do the step END. And now we have completed this step END.",1,ares,0.0,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,1,10,10,"Because we have completed all previous steps (Measure and add-2 tbsp water to the bowl, and Measure and add-1/4 tsp vanilla extract to the bowl, and Measure and add-Measure and add 2 tsp vegetable oil to the bowl),  we can now do the step Whisk-Whisk batter until no lumps remain. And now we have completed this step Whisk-Whisk batter until no lumps remain.",1,ares,0.0,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,2,15,15,"Because we have completed all previous steps (Allow-Allow to cool until it is no longer hot to the touch),  we can now do the step remove-then carefully remove the paper liner. And now we have completed this step remove-then carefully remove the paper liner.",1,ares,0.09900990128517151,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,3,8,7,"Because we have completed all previous steps (Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl), and have all necessary ingredients (water), we can now do the step Measure and add-2 tbsp water to the bowl. And now we have completed this step Measure and add-2 tbsp water to the bowl.",1,ares,0.20792078971862793,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,4,5,4,"Because we have completed all previous steps (START), and have all necessary ingredients (sugar), we can now do the step Measure and add-1.5 tbsp sugar to the mixing bowl. And now we have completed this step Measure and add-1.5 tbsp sugar to the mixing bowl.",0,ares,0.01650165021419525,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,5,16,16,"Because we have completed all previous steps (remove-then carefully remove the paper liner),  we can now do the step Scoop-While the cake is cooling, prepare to pipe the frosting. Scoop 4 spoonfuls of chocolate frosting into a zip-top bag. And now we have completed this step Scoop-While the cake is cooling, prepare to pipe the frosting. Scoop 4 spoonfuls of chocolate frosting into a zip-top bag.",1,ares,0.056105609983205795,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,6,2,3,"Because we have completed all previous steps (START), and have all necessary ingredients (flour), we can now do the step Measure and add-Measure and add 2 tbsp flour to the mixing bowl. And now we have completed this step Measure and add-Measure and add 2 tbsp flour to the mixing bowl.",0,ares,0.052805282175540924,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,7,9,8,"Because we have completed all previous steps (Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl),  we can now do the step Measure and add-Measure and add 2 tsp vegetable oil to the bowl. And now we have completed this step Measure and add-Measure and add 2 tsp vegetable oil to the bowl.",1,ares,0.7095708847045898,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,8,4,5,"Because we have completed all previous steps (Place-Place the paper cupcake liner inside the mug),  we can now do the step Set-Set aside the lined mug. And now we have completed this step Set-Set aside the lined mug.",0,ares,0.97029709815979,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,9,19,19,"Because we have completed all previous steps (cut-Use scissors to cut one corner from the bag to create a small opening 1/4 inch in diameter),  we can now do the step Squeeze-Squeeze the frosting through the opening to apply small dollops of frosting to the plate in a circle around the base of the cake. And now we have completed this step Squeeze-Squeeze the frosting through the opening to apply small dollops of frosting to the plate in a circle around the base of the cake.",1,ares,0.17161716520786285,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,10,3,0,"Because we have completed all previous steps (START),  we can now do the step Place-Place the paper cupcake liner inside the mug. And now we have completed this step Place-Place the paper cupcake liner inside the mug.",0,ares,0.8778878450393677,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,11,0,1,"Because we have completed all previous steps (START),  we can now do the step Measure and add-1/4 tsp baking powder to the bowl. And now we have completed this step Measure and add-1/4 tsp baking powder to the bowl.",0,ares,0.0891089141368866,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,12,14,14,"Because we have completed all previous steps (Invert-Invert the mug to release the cake onto a plate),  we can now do the step Allow-Allow to cool until it is no longer hot to the touch. And now we have completed this step Allow-Allow to cool until it is no longer hot to the touch.",1,ares,0.09570957720279694,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,13,18,18,"Because we have completed all previous steps (seal-seal zip top bag, removing as much air as possible),  we can now do the step cut-Use scissors to cut one corner from the bag to create a small opening 1/4 inch in diameter. And now we have completed this step cut-Use scissors to cut one corner from the bag to create a small opening 1/4 inch in diameter.",1,ares,0.132013201713562,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,14,11,11,"Because we have completed all previous steps (Whisk-Whisk batter until no lumps remain, and Set-Set aside the lined mug),  we can now do the step Pour-Pour batter into prepared mug. And now we have completed this step Pour-Pour batter into prepared mug.",1,ares,0.0891089141368866,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,15,6,6,"Because we have completed all previous steps (Measure and add-a pinch of salt to the mixing bowl, and Measure and add-Measure and add 2 tbsp flour to the mixing bowl, and Measure and add-1/4 tsp baking powder to the bowl, and Measure and add-1.5 tbsp sugar to the mixing bowl), and have all necessary ingredients (flour, and sugar, and baking powder), we can now do the step Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl. And now we have completed this step Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl.",1,ares,0.004620462190359831,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,16,13,13,"Because we have completed all previous steps (Microwave-Microwave the mug and batter on high power for 60 seconds. Check if the cake is done by inserting and toothpick into the center of the cake and then removing it. If wet batter clings to the toothpick, microwave for an additional 5 seconds. If the toothpick comes out clean, continue),  we can now do the step Invert-Invert the mug to release the cake onto a plate. And now we have completed this step Invert-Invert the mug to release the cake onto a plate.",1,ares,0.07260726392269135,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,17,1,2,"Because we have completed all previous steps (START), and have all necessary ingredients (salt), we can now do the step Measure and add-a pinch of salt to the mixing bowl. And now we have completed this step Measure and add-a pinch of salt to the mixing bowl.",0,ares,0.20792077481746674,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,18,17,17,"Because we have completed all previous steps (Scoop-While the cake is cooling, prepare to pipe the frosting. Scoop 4 spoonfuls of chocolate frosting into a zip-top bag),  we can now do the step seal-seal zip top bag, removing as much air as possible. And now we have completed this step seal-seal zip top bag, removing as much air as possible.",1,ares,0.3531353175640106,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,19,12,12,"Because we have completed all previous steps (Pour-Pour batter into prepared mug),  we can now do the step Microwave-Microwave the mug and batter on high power for 60 seconds. Check if the cake is done by inserting and toothpick into the center of the cake and then removing it. If wet batter clings to the toothpick, microwave for an additional 5 seconds. If the toothpick comes out clean, continue. And now we have completed this step Microwave-Microwave the mug and batter on high power for 60 seconds. Check if the cake is done by inserting and toothpick into the center of the cake and then removing it. If wet batter clings to the toothpick, microwave for an additional 5 seconds. If the toothpick comes out clean, continue.",1,ares,0.09240923821926117,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,20,7,9,"Because we have completed all previous steps (Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl),  we can now do the step Measure and add-1/4 tsp vanilla extract to the bowl. And now we have completed this step Measure and add-1/4 tsp vanilla extract to the bowl.",1,ares,0.42904287576675415,0,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,mugcake,9,21,20,20,"Because we have completed all previous steps (Squeeze-Squeeze the frosting through the opening to apply small dollops of frosting to the plate in a circle around the base of the cake),  we can now do the step END. And now we have completed this step END.",1,ares,0.01650165021419525,1,gpt-4o-mini,0.17600001394748688,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,1,2,2,"Because we have completed all previous steps (START), and have all necessary ingredients (fresh tofu), we can now do the step Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in). And now we have completed this step Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in).",0,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,2,5,5,"Because we have completed all previous steps (Add-Add 1 tablespoon of olive oil to a non-stick pan, and add-add 1/4 tsp salt to the pan, and add-add the tofu cubes to the pan),  we can now do the step Turn-Turn on the heat to medium. And now we have completed this step Turn-Turn on the heat to medium.",1,ares,0.22333334386348724,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,3,13,13,"Because we have completed all previous steps (remove-Briefly remove from the heat again),  we can now do the step drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan. And now we have completed this step drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,4,12,12,"Because we have completed all previous steps (remove-Briefly remove from the heat again), and have all necessary ingredients (sesame oil), we can now do the step drizzle-drizzle with the 1 tablespoons sesame oil on the pan. And now we have completed this step drizzle-drizzle with the 1 tablespoons sesame oil on the pan.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,5,4,4,"Because we have completed all previous steps (pat-pat tofu dry with a towel), and have all necessary ingredients (tofu), we can now do the step add-add the tofu cubes to the pan. And now we have completed this step add-add the tofu cubes to the pan.",0,ares,0.3633333444595337,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,6,7,7,"Because we have completed all previous steps (Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom),  we can now do the step remove-Briefly remove the pan from the heat to reduce spitting. And now we have completed this step remove-Briefly remove the pan from the heat to reduce spitting.",1,ares,0.11466667056083679,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,7,16,16,"Because we have completed all previous steps (cook-cook pan for 2 minutes),  we can now do the step flip-flip tofu on the pan. And now we have completed this step flip-flip tofu on the pan.",1,ares,0.15333333611488342,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,8,11,11,"Because we have completed all previous steps (cook-cook until tofu turns brown),  we can now do the step remove-Briefly remove from the heat again. And now we have completed this step remove-Briefly remove from the heat again.",1,ares,0.07666666805744171,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,9,18,18,"Because we have completed all previous steps (cook-cook pan for 2 minutes until the colour is darkened),  we can now do the step Transfer-Transfer to a serving dish. And now we have completed this step Transfer-Transfer to a serving dish.",1,ares,0.1899999976158142,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,10,14,14,"Because we have completed all previous steps (drizzle-drizzle with the 1 tablespoons sesame oil on the pan, and drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan),  we can now do the step Return-Return to low heat. And now we have completed this step Return-Return to low heat.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,11,8,8,"Because we have completed all previous steps (remove-Briefly remove the pan from the heat to reduce spitting),  we can now do the step Flip-Flip the tofu with tongs. And now we have completed this step Flip-Flip the tofu with tongs.",1,ares,0.3500000238418579,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,12,0,0,"Because we have completed all previous steps (START), and have all necessary ingredients (salt), we can now do the step add-add 1/4 tsp salt to the pan. And now we have completed this step add-add 1/4 tsp salt to the pan.",0,ares,0.5399999618530273,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,13,9,9,"Because we have completed all previous steps (Flip-Flip the tofu with tongs),  we can now do the step Return-Return the heat to medium. And now we have completed this step Return-Return the heat to medium.",1,ares,0.6899999976158142,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,14,17,17,"Because we have completed all previous steps (flip-flip tofu on the pan),  we can now do the step cook-cook pan for 2 minutes until the colour is darkened. And now we have completed this step cook-cook pan for 2 minutes until the colour is darkened.",1,ares,0.6366666555404663,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,15,15,15,"Because we have completed all previous steps (Return-Return to low heat),  we can now do the step cook-cook pan for 2 minutes. And now we have completed this step cook-cook pan for 2 minutes.",1,ares,0.06800000369548798,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,16,10,10,"Because we have completed all previous steps (Return-Return the heat to medium), and have all necessary ingredients (tofu), we can now do the step cook-cook until tofu turns brown. And now we have completed this step cook-cook until tofu turns brown.",1,ares,0.5106666684150696,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,17,1,1,"Because we have completed all previous steps (START), and have all necessary ingredients (olive oil), we can now do the step Add-Add 1 tablespoon of olive oil to a non-stick pan. And now we have completed this step Add-Add 1 tablespoon of olive oil to a non-stick pan.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,18,6,6,"Because we have completed all previous steps (Turn-Turn on the heat to medium),  we can now do the step Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom. And now we have completed this step Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom.",1,ares,0.07000000029802322,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,19,3,3,"Because we have completed all previous steps (Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in)),  we can now do the step pat-pat tofu dry with a towel. And now we have completed this step pat-pat tofu dry with a towel.",0,ares,0.45000001788139343,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,0,20,19,19,"Because we have completed all previous steps (Transfer-Transfer to a serving dish),  we can now do the step END. And now we have completed this step END.",1,ares,0.02666666731238365,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,1,2,2,"Because we have completed all previous steps (START), and have all necessary ingredients (fresh tofu), we can now do the step Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in). And now we have completed this step Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in).",0,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,2,5,5,"Because we have completed all previous steps (Add-Add 1 tablespoon of olive oil to a non-stick pan, and add-add 1/4 tsp salt to the pan, and add-add the tofu cubes to the pan),  we can now do the step Turn-Turn on the heat to medium. And now we have completed this step Turn-Turn on the heat to medium.",1,ares,0.13333332538604736,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,3,13,12,"Because we have completed all previous steps (remove-Briefly remove from the heat again),  we can now do the step drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan. And now we have completed this step drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan.",1,ares,0.0033333334140479565,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,4,12,13,"Because we have completed all previous steps (remove-Briefly remove from the heat again), and have all necessary ingredients (sesame oil), we can now do the step drizzle-drizzle with the 1 tablespoons sesame oil on the pan. And now we have completed this step drizzle-drizzle with the 1 tablespoons sesame oil on the pan.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,5,4,4,"Because we have completed all previous steps (pat-pat tofu dry with a towel), and have all necessary ingredients (tofu), we can now do the step add-add the tofu cubes to the pan. And now we have completed this step add-add the tofu cubes to the pan.",0,ares,0.6033333539962769,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,6,7,7,"Because we have completed all previous steps (Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom),  we can now do the step remove-Briefly remove the pan from the heat to reduce spitting. And now we have completed this step remove-Briefly remove the pan from the heat to reduce spitting.",1,ares,0.12066666781902313,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,7,16,16,"Because we have completed all previous steps (cook-cook pan for 2 minutes),  we can now do the step flip-flip tofu on the pan. And now we have completed this step flip-flip tofu on the pan.",1,ares,0.07333333790302277,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,8,11,11,"Because we have completed all previous steps (cook-cook until tofu turns brown),  we can now do the step remove-Briefly remove from the heat again. And now we have completed this step remove-Briefly remove from the heat again.",1,ares,0.12999999523162842,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,9,18,18,"Because we have completed all previous steps (cook-cook pan for 2 minutes until the colour is darkened),  we can now do the step Transfer-Transfer to a serving dish. And now we have completed this step Transfer-Transfer to a serving dish.",1,ares,0.07000000029802322,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,10,14,14,"Because we have completed all previous steps (drizzle-drizzle with the 1 tablespoons sesame oil on the pan, and drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan),  we can now do the step Return-Return to low heat. And now we have completed this step Return-Return to low heat.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,11,8,8,"Because we have completed all previous steps (remove-Briefly remove the pan from the heat to reduce spitting),  we can now do the step Flip-Flip the tofu with tongs. And now we have completed this step Flip-Flip the tofu with tongs.",1,ares,0.4999999701976776,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,12,0,0,"Because we have completed all previous steps (START), and have all necessary ingredients (salt), we can now do the step add-add 1/4 tsp salt to the pan. And now we have completed this step add-add 1/4 tsp salt to the pan.",0,ares,0.4399999976158142,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,13,9,9,"Because we have completed all previous steps (Flip-Flip the tofu with tongs),  we can now do the step Return-Return the heat to medium. And now we have completed this step Return-Return the heat to medium.",1,ares,0.8033333420753479,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,14,17,17,"Because we have completed all previous steps (flip-flip tofu on the pan),  we can now do the step cook-cook pan for 2 minutes until the colour is darkened. And now we have completed this step cook-cook pan for 2 minutes until the colour is darkened.",1,ares,0.5566666722297668,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,15,15,15,"Because we have completed all previous steps (Return-Return to low heat),  we can now do the step cook-cook pan for 2 minutes. And now we have completed this step cook-cook pan for 2 minutes.",1,ares,0.01733333431184292,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,16,10,10,"Because we have completed all previous steps (Return-Return the heat to medium), and have all necessary ingredients (tofu), we can now do the step cook-cook until tofu turns brown. And now we have completed this step cook-cook until tofu turns brown.",1,ares,0.6899999976158142,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,17,1,1,"Because we have completed all previous steps (START), and have all necessary ingredients (olive oil), we can now do the step Add-Add 1 tablespoon of olive oil to a non-stick pan. And now we have completed this step Add-Add 1 tablespoon of olive oil to a non-stick pan.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,18,6,6,"Because we have completed all previous steps (Turn-Turn on the heat to medium),  we can now do the step Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom. And now we have completed this step Cook-Cook 5 to 6 minutes until tofu cubes are lightly browned on the bottom.",1,ares,0.13333334028720856,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,19,3,3,"Because we have completed all previous steps (Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in)),  we can now do the step pat-pat tofu dry with a towel. And now we have completed this step pat-pat tofu dry with a towel.",0,ares,0.5733333230018616,0,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,1,20,19,19,"Because we have completed all previous steps (Transfer-Transfer to a serving dish),  we can now do the step END. And now we have completed this step END.",1,ares,0.019999999552965164,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,2,1,2,1,"Because we have completed all previous steps (START), and have all necessary ingredients (fresh tofu), we can now do the step Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in). And now we have completed this step Cut-Cut 1/4 block or 3 ounces of fresh tofu into large cubes (about 1 in x 1 in).",0,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,2,2,5,5,"Because we have completed all previous steps (Add-Add 1 tablespoon of olive oil to a non-stick pan, and add-add 1/4 tsp salt to the pan, and add-add the tofu cubes to the pan),  we can now do the step Turn-Turn on the heat to medium. And now we have completed this step Turn-Turn on the heat to medium.",1,ares,0.0533333346247673,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
captaincookrecipes,panfriedtofu,2,3,13,12,"Because we have completed all previous steps (remove-Briefly remove from the heat again),  we can now do the step drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan. And now we have completed this step drizzle-drizzle 1 tablespoon soy sauce (watch for spitting) on the pan.",1,ares,0.0,1,gpt-4o-mini,0.17491750419139862,"{'p': 0.95, 'temperature': 0.0, 'epsilon': 0.1, 'delta': 0.1}",42
