dataset,method,recipe_name,node_id,step_text,ground_truth_error,max_minus_min
captaincookrecipes,sager,coffee,11,"Because we have completed all previous steps (pour-Slowly pour the rest of the water over the grounds in a circular motion. Do not overfill beyond the top of the paper filter),  we can now do the step drain-Let the coffee drain completely into the mug before removing the dripper. And now we have completed this step drain-Let the coffee drain completely into the mug before removing the dripper.",1,0.0
captaincookrecipes,sager,coffee,12,"Because we have completed all previous steps (Weigh-Weigh the coffee beans (0.8oz-0.12 oz)), and have all necessary ingredients (coffee beans), we can now do the step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds. And now we have completed this step Grind-Grind the coffee beans until the coffee grounds are the consistency of coarse sand, about 20 seconds.",0,0.02397260256111622
captaincookrecipes,sager,coffee,13,"Because we have completed all previous steps (START), and have all necessary ingredients (cold water), we can now do the step Measure-Measure 12 ounces of cold water. And now we have completed this step Measure-Measure 12 ounces of cold water.",1,0.0
captaincookrecipes,sager,coffee,14,"Because we have completed all previous steps (START),  we can now do the step Place-Place the dripper on top of a coffee mug. And now we have completed this step Place-Place the dripper on top of a coffee mug.",0,0.0719178132712841
captaincookrecipes,sager,coffee,15,"Because we have completed all previous steps (Measure-Measure 12 ounces of cold water),  we can now do the step transfer-transfer water to a kettle. And now we have completed this step transfer-transfer water to a kettle.",1,0.06164383888244629
captaincookrecipes,sager,coffee,16,"Because we have completed all previous steps (Boil-Boil the water. (While the water is boiling, assemble the filter cone)),  we can now do the step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.). And now we have completed this step check-Once the water has boiled, check the temperature of the water. (The water should be between 195-205 degrees Fahrenheit or between 91-96 degrees Celsius. If the water is too hot, let it cool briefly.).",1,0.0890410989522934
captaincookrecipes,sager,coffee,17,"Because we have completed all previous steps (Discard-Discard the paper filter and coffee grounds),  we can now do the step END. And now we have completed this step END.",1,0.07876712083816528
captaincookrecipes,sager,cucumberraita,1,"Because we have completed all previous steps (whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd), and have all necessary ingredients (red chilli powder), we can now do the step Add-1/4 teaspoon of red chilli powder to the bowl. And now we have completed this step Add-1/4 teaspoon of red chilli powder to the bowl.",0,0.1709090769290924
captaincookrecipes,sager,cucumberraita,2,"Because we have completed all previous steps (Rinse-Rinse 1 medium sized cucumber), and have all necessary ingredients (cucumber), we can now do the step peel-peel the cucumber. And now we have completed this step peel-peel the cucumber.",0,0.22545456886291504
captaincookrecipes,sager,cucumberraita,3,"Because we have completed all previous steps (START), and have all necessary ingredients (curd), we can now do the step whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd. And now we have completed this step whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd.",0,0.15636354684829712
captaincookrecipes,sager,cucumberraita,4,"Because we have completed all previous steps (whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd), and have all necessary ingredients (salt), we can now do the step Add-1/4 teaspoon salt to the bowl. And now we have completed this step Add-1/4 teaspoon salt to the bowl.",1,0.027636364102363586
captaincookrecipes,sager,cucumberraita,5,"Because we have completed all previous steps (peel-peel the cucumber), and have all necessary ingredients (cucumber), we can now do the step chop or grate-chop or grate the cucumber. And now we have completed this step chop or grate-chop or grate the cucumber.",0,0.12363624572753906
captaincookrecipes,sager,cucumberraita,6,"Because we have completed all previous steps (Add-1/4 teaspoon of red chilli powder to the bowl, and Add-Add the chopped or grated cucumber to the whisked curd, and Add-Add 1 teaspoon of cumin powder to the bowl, and Add-1/2 teaspoon of chaat masala powder to the bowl, and add-add 1 tablespoon of chopped cilantro leaves to the bowl, and Add-1/4 teaspoon salt to the bowl),  we can now do the step Combine-Combine all the ingredients in the bowl. And now we have completed this step Combine-Combine all the ingredients in the bowl.",1,0.05818181857466698
captaincookrecipes,sager,cucumberraita,7,"Because we have completed all previous steps (whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd), and have all necessary ingredients (cilantro leaves), we can now do the step add-add 1 tablespoon of chopped cilantro leaves to the bowl. And now we have completed this step add-add 1 tablespoon of chopped cilantro leaves to the bowl.",0,0.0
captaincookrecipes,sager,cucumberraita,8,"Because we have completed all previous steps (whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd), and have all necessary ingredients (cumin), we can now do the step Add-Add 1 teaspoon of cumin powder to the bowl. And now we have completed this step Add-Add 1 teaspoon of cumin powder to the bowl.",0,0.010909090749919415
captaincookrecipes,sager,cucumberraita,9,"Because we have completed all previous steps (START), and have all necessary ingredients (1 medium sized cucumber), we can now do the step Rinse-Rinse 1 medium sized cucumber. And now we have completed this step Rinse-Rinse 1 medium sized cucumber.",0,0.05090908706188202
captaincookrecipes,sager,cucumberraita,10,"Because we have completed all previous steps (chop or grate-chop or grate the cucumber, and whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd), and have all necessary ingredients (cucumber, and curd), we can now do the step Add-Add the chopped or grated cucumber to the whisked curd. And now we have completed this step Add-Add the chopped or grated cucumber to the whisked curd.",0,0.1381816864013672
captaincookrecipes,sager,cucumberraita,11,"Because we have completed all previous steps (whisk-In a mixing bowl, whisk 1 cup of chilled curd until smooth. Use fresh homemade or packaged curd),  we can now do the step Add-1/2 teaspoon of chaat masala powder to the bowl. And now we have completed this step Add-1/2 teaspoon of chaat masala powder to the bowl.",0,0.11999999359250069
captaincookrecipes,sager,cucumberraita,12,"Because we have completed all previous steps (Combine-Combine all the ingredients in the bowl),  we can now do the step END. And now we have completed this step END.",1,0.10909086465835571
captaincookrecipes,sager,dressedupmeatballs,1,"Because we have completed all previous steps (START), and have all necessary ingredients (garlic clove), we can now do the step Peel-Peel 1 garlic clove. And now we have completed this step Peel-Peel 1 garlic clove.",0,0.21575331687927246
captaincookrecipes,sager,dressedupmeatballs,2,"Because we have completed all previous steps (Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl, and Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder),  we can now do the step Pour-Pour the sauces over the meatballs. And now we have completed this step Pour-Pour the sauces over the meatballs.",1,0.2226027548313141
captaincookrecipes,sager,dressedupmeatballs,3,"Because we have completed all previous steps (Peel-Peel 1 garlic clove), and have all necessary ingredients (garlic clove), we can now do the step Cut-Cut 1/8 garlic clove. And now we have completed this step Cut-Cut 1/8 garlic clove.",0,0.1712329387664795
captaincookrecipes,sager,dressedupmeatballs,4,"Because we have completed all previous steps (START), and have all necessary ingredients (onion), we can now do the step Peel-Peel one medium onion. And now we have completed this step Peel-Peel one medium onion.",0,0.12671232223510742
captaincookrecipes,sager,dressedupmeatballs,5,"Because we have completed all previous steps (Microwave-Microwave the plate, covered, on high for 1.5 minutes),  we can now do the step Stir-Stir the contents in the microwave with a spoon. And now we have completed this step Stir-Stir the contents in the microwave with a spoon.",1,0.24657535552978516
captaincookrecipes,sager,dressedupmeatballs,6,"Because we have completed all previous steps (cut-Cut onion into two pieces), and have all necessary ingredients (1/8 medium onion), we can now do the step Slice-Slice 1/8 medium onion. And now we have completed this step Slice-Slice 1/8 medium onion.",0,0.0
captaincookrecipes,sager,dressedupmeatballs,7,"Because we have completed all previous steps (Microwave-Microwave the plate, covered, on high for 1.5 minutes),  we can now do the step Stir-Stir the contents in the microwave with a spoon. And now we have completed this step Stir-Stir the contents in the microwave with a spoon.",1,0.26369863748550415
captaincookrecipes,sager,dressedupmeatballs,8,"Because we have completed all previous steps (Stir-Stir the contents in the microwave with a spoon),  we can now do the step Microwave-Microwave the plate, covered, on high for 1.5 minutes. And now we have completed this step Microwave-Microwave the plate, covered, on high for 1.5 minutes.",1,0.034246575087308884
captaincookrecipes,sager,dressedupmeatballs,9,"Because we have completed all previous steps (START),  we can now do the step Place-Place 5 meatballs in a Microwave-safe plate. And now we have completed this step Place-Place 5 meatballs in a Microwave-safe plate.",0,0.16780823469161987
captaincookrecipes,sager,dressedupmeatballs,10,"Because we have completed all previous steps (START), and have all necessary ingredients (medium carrot), we can now do the step Cut-Cut 1/4 medium carrot into short, thin strips. And now we have completed this step Cut-Cut 1/4 medium carrot into short, thin strips.",1,0.1164383701980114
captaincookrecipes,sager,dressedupmeatballs,11,"Because we have completed all previous steps (START),  we can now do the step Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl. And now we have completed this step Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl.",0,0.054794520139694214
captaincookrecipes,sager,dressedupmeatballs,12,"Because we have completed all previous steps (Place-Place 5 meatballs in a Microwave-safe plate, and Cut-Cut 1/4 medium carrot into short, thin strips, and Slice-Slice 1/8 medium onion, and Mince-Mince 1/8 garlic clove), and have all necessary ingredients (carrots, and onion, and garlic, and pepper), we can now do the step Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder. And now we have completed this step Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder.",1,0.0
captaincookrecipes,sager,dressedupmeatballs,13,"Because we have completed all previous steps (Pour-Pour the sauces over the meatballs),  we can now do the step Microwave-Microwave the plate, covered, on high for 1.5 minutes. And now we have completed this step Microwave-Microwave the plate, covered, on high for 1.5 minutes.",1,0.27054792642593384
captaincookrecipes,sager,dressedupmeatballs,14,"Because we have completed all previous steps (Stir-Stir the contents in the microwave with a spoon),  we can now do the step Microwave-Microwave for 1 more minute. And now we have completed this step Microwave-Microwave for 1 more minute.",1,0.2705479562282562
captaincookrecipes,sager,dressedupmeatballs,15,"Because we have completed all previous steps (Cut-Cut 1/8 garlic clove), and have all necessary ingredients (garlic clove), we can now do the step Mince-Mince 1/8 garlic clove. And now we have completed this step Mince-Mince 1/8 garlic clove.",0,0.06095890770666301
captaincookrecipes,sager,dressedupmeatballs,16,"Because we have completed all previous steps (Peel-Peel one medium onion), and have all necessary ingredients (onion), we can now do the step cut-Cut onion into two pieces. And now we have completed this step cut-Cut onion into two pieces.",0,0.1678081750869751
captaincookrecipes,sager,dressedupmeatballs,17,"Because we have completed all previous steps (Microwave-Microwave for 1 more minute),  we can now do the step END. And now we have completed this step END.",1,0.17465758323669434
captaincookrecipes,sager,herbomeletwithfriedtomatoes,1,"Because we have completed all previous steps (Beat-Beat the contents of the bowl, and Cut-Cut tomato into two pieces), and have all necessary ingredients (oil), we can now do the step Heat-Heat 1 tbsp oil in a non-stick frying pan. And now we have completed this step Heat-Heat 1 tbsp oil in a non-stick frying pan.",1,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,2,"Because we have completed all previous steps (Scoop-Scoop the tomatoes from the pan),  we can now do the step put-put tomatoes on a serving plate. And now we have completed this step put-put tomatoes on a serving plate.",1,0.21107268333435059
captaincookrecipes,sager,herbomeletwithfriedtomatoes,3,"Because we have completed all previous steps (START), and have all necessary ingredients (cilantro), we can now do the step Chop-Chop 2 tbsp cilantro. And now we have completed this step Chop-Chop 2 tbsp cilantro.",1,0.0
captaincookrecipes,sager,herbomeletwithfriedtomatoes,4,"Because we have completed all previous steps (Pour-Pour the egg mixture into the pan),  we can now do the step stir-stir gently with a wooden spoon so the egg that sets on the base of the pan moves to enable the uncooked egg to flow into the space. And now we have completed this step stir-stir gently with a wooden spoon so the egg that sets on the base of the pan moves to enable the uncooked egg to flow into the space.",1,0.12110726535320282
captaincookrecipes,sager,herbomeletwithfriedtomatoes,5,"Because we have completed all previous steps (START), and have all necessary ingredients (egg), we can now do the step crack-crack one egg in a bowl. And now we have completed this step crack-crack one egg in a bowl.",0,0.0069204154424369335
captaincookrecipes,sager,herbomeletwithfriedtomatoes,6,"Because we have completed all previous steps (Heat-Heat 1 tbsp oil in a non-stick frying pan), and have all necessary ingredients (tomatoes), we can now do the step cook-cook the tomatoes cut-side down until they start to soften and colour. And now we have completed this step cook-cook the tomatoes cut-side down until they start to soften and colour.",1,0.017993079498410225
captaincookrecipes,sager,herbomeletwithfriedtomatoes,7,"Because we have completed all previous steps (put-put tomatoes on a serving plate),  we can now do the step Pour-Pour the egg mixture into the pan. And now we have completed this step Pour-Pour the egg mixture into the pan.",1,0.1764705814421177
captaincookrecipes,sager,herbomeletwithfriedtomatoes,8,"Because we have completed all previous steps (Chop-Chop 2 tbsp cilantro), and have all necessary ingredients (cilantro), we can now do the step add-add the chopped cilantro to the bowl. And now we have completed this step add-add the chopped cilantro to the bowl.",1,0.12110726535320282
captaincookrecipes,sager,herbomeletwithfriedtomatoes,9,"Because we have completed all previous steps (Stop-Stop stirring when it's nearly cooked to allow it to set into an omelette),  we can now do the step Transfer-Transfer omelette to the plate and serve with the tomatoes. And now we have completed this step Transfer-Transfer omelette to the plate and serve with the tomatoes.",1,0.13840831071138382
captaincookrecipes,sager,herbomeletwithfriedtomatoes,10,"Because we have completed all previous steps (cook-cook the tomatoes cut-side down until they start to soften and colour),  we can now do the step Scoop-Scoop the tomatoes from the pan. And now we have completed this step Scoop-Scoop the tomatoes from the pan.",1,0.2006920576095581
captaincookrecipes,sager,herbomeletwithfriedtomatoes,11,"Because we have completed all previous steps (stir-stir gently with a wooden spoon so the egg that sets on the base of the pan moves to enable the uncooked egg to flow into the space),  we can now do the step Stop-Stop stirring when it's nearly cooked to allow it to set into an omelette. And now we have completed this step Stop-Stop stirring when it's nearly cooked to allow it to set into an omelette.",1,0.031833913177251816
captaincookrecipes,sager,herbomeletwithfriedtomatoes,12,"Because we have completed all previous steps (Take-Take a tomato), and have all necessary ingredients (tomato), we can now do the step Cut-Cut tomato into two pieces. And now we have completed this step Cut-Cut tomato into two pieces.",0,0.12456744909286499
captaincookrecipes,sager,herbomeletwithfriedtomatoes,13,"Because we have completed all previous steps (START), and have all necessary ingredients (tomato), we can now do the step Take-Take a tomato. And now we have completed this step Take-Take a tomato.",0,0.15570926666259766
captaincookrecipes,sager,herbomeletwithfriedtomatoes,14,"Because we have completed all previous steps (add-add the chopped cilantro to the bowl, and crack-crack one egg in a bowl, and add-1/2 tsp ground black pepper to the bowl),  we can now do the step Beat-Beat the contents of the bowl. And now we have completed this step Beat-Beat the contents of the bowl.",1,0.1660899706184864
captaincookrecipes,sager,herbomeletwithfriedtomatoes,15,"Because we have completed all previous steps (START), and have all necessary ingredients (ground black pepper), we can now do the step add-1/2 tsp ground black pepper to the bowl. And now we have completed this step add-1/2 tsp ground black pepper to the bowl.",0,0.020761245861649513
captaincookrecipes,sager,herbomeletwithfriedtomatoes,16,"Because we have completed all previous steps (Transfer-Transfer omelette to the plate and serve with the tomatoes),  we can now do the step END. And now we have completed this step END.",1,0.20069203525781631
captaincookrecipes,sager,microwaveeggsandwich,1,"Because we have completed all previous steps (Coat -Coat a 6-oz. ramekin cup with cooking spray), and have all necessary ingredients (egg), we can now do the step Pour-Pour 1 egg into the ramekin cup. And now we have completed this step Pour-Pour 1 egg into the ramekin cup.",0,0.111111119389534
captaincookrecipes,sager,microwaveeggsandwich,2,"Because we have completed all previous steps (Microwave -Microwave just until cheese melts, about 10 seconds, and Line -Line the bottom piece of the English muffin with lettuce), and have all necessary ingredients (egg, and lettuce), we can now do the step Place -Place the egg from the cup over the lettuce. And now we have completed this step Place -Place the egg from the cup over the lettuce.",1,0.1204301044344902
captaincookrecipes,sager,microwaveeggsandwich,3,"Because we have completed all previous steps (START),  we can now do the step Coat -Coat a 6-oz. ramekin cup with cooking spray. And now we have completed this step Coat -Coat a 6-oz. ramekin cup with cooking spray.",0,0.06451612710952759
captaincookrecipes,sager,microwaveeggsandwich,4,"Because we have completed all previous steps (Pour-Pour 1 egg into the ramekin cup),  we can now do the step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds. And now we have completed this step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds.",0,0.13978487253189087
captaincookrecipes,sager,microwaveeggsandwich,5,"Because we have completed all previous steps (Top -Top cup with 1 tablespoon of salsa), and have all necessary ingredients (cheese), we can now do the step sprinkle -sprinkle 1 tablespoon of cheese on cup. And now we have completed this step sprinkle -sprinkle 1 tablespoon of cheese on cup.",0,0.0
captaincookrecipes,sager,microwaveeggsandwich,6,"Because we have completed all previous steps (Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set),  we can now do the step Top -Top cup with 1 tablespoon of salsa. And now we have completed this step Top -Top cup with 1 tablespoon of salsa.",0,0.0
captaincookrecipes,sager,microwaveeggsandwich,7,"Because we have completed all previous steps (Place -Place the egg from the cup over the lettuce),  we can now do the step replace -replace the top of the English muffin. And now we have completed this step replace -replace the top of the English muffin.",1,0.21505385637283325
captaincookrecipes,sager,microwaveeggsandwich,8,"Because we have completed all previous steps (stir-stir the ramekin cup),  we can now do the step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set. And now we have completed this step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set.",0,0.046594858169555664
captaincookrecipes,sager,microwaveeggsandwich,9,"Because we have completed all previous steps (Cut -Cut the English muffin into two pieces with a knife), and have all necessary ingredients (lettuce), we can now do the step Line -Line the bottom piece of the English muffin with lettuce. And now we have completed this step Line -Line the bottom piece of the English muffin with lettuce.",1,0.10035824775695801
captaincookrecipes,sager,microwaveeggsandwich,10,"Because we have completed all previous steps (sprinkle -sprinkle 1 tablespoon of cheese on cup), and have all necessary ingredients (cheese), we can now do the step Microwave -Microwave just until cheese melts, about 10 seconds. And now we have completed this step Microwave -Microwave just until cheese melts, about 10 seconds.",0,0.017921147868037224
captaincookrecipes,sager,microwaveeggsandwich,11,"Because we have completed all previous steps (Microwave-Microwave the ramekin cup uncovered on high for 30 seconds),  we can now do the step stir-stir the ramekin cup. And now we have completed this step stir-stir the ramekin cup.",0,0.17204296588897705
captaincookrecipes,sager,microwaveeggsandwich,12,"Because we have completed all previous steps (START),  we can now do the step Cut -Cut the English muffin into two pieces with a knife. And now we have completed this step Cut -Cut the English muffin into two pieces with a knife.",0,0.05017921328544617
captaincookrecipes,sager,microwaveeggsandwich,13,"Because we have completed all previous steps (replace -replace the top of the English muffin),  we can now do the step END. And now we have completed this step END.",1,0.3010752946138382
captaincookrecipes,sager,microwavefrenchtoast,1,"Because we have completed all previous steps (add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg),  we can now do the step Microwave-Microwave on high for 90 seconds until the egg is cooked through. And now we have completed this step Microwave-Microwave on high for 90 seconds until the egg is cooked through.",1,0.15272727608680725
captaincookrecipes,sager,microwavefrenchtoast,3,"Because we have completed all previous steps (Cut or tear-Cut or tear 1 slices of bread into bite-size pieces, and stir-stir the mug), and have all necessary ingredients (bread, and egg), we can now do the step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg. And now we have completed this step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg.",1,0.12727272510528564
captaincookrecipes,sager,microwavefrenchtoast,4,"Because we have completed all previous steps (Add-Add 1/4 teaspoon vanilla extract to the mug, and Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg),  we can now do the step stir-stir the mug. And now we have completed this step stir-stir the mug.",0,0.05163636454381049
captaincookrecipes,sager,microwavefrenchtoast,5,"Because we have completed all previous steps (START), and have all necessary ingredients (butter), we can now do the step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds. And now we have completed this step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds.",0,0.0036363634280860424
captaincookrecipes,sager,microwavefrenchtoast,6,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended), and have all necessary ingredients (cinnamon, and egg), we can now do the step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg. And now we have completed this step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg.",0,0.10545450448989868
captaincookrecipes,sager,microwavefrenchtoast,7,"Because we have completed all previous steps (Put-Put the mug's contents on a plate),  we can now do the step cut-cut the contents on plate, and serve. And now we have completed this step cut-cut the contents on plate, and serve.",1,0.007272727321833372
captaincookrecipes,sager,microwavefrenchtoast,8,"Because we have completed all previous steps (Microwave-Microwave on high for 90 seconds until the egg is cooked through),  we can now do the step Put-Put the mug's contents on a plate. And now we have completed this step Put-Put the mug's contents on a plate.",1,0.11272728443145752
captaincookrecipes,sager,microwavefrenchtoast,9,"Because we have completed all previous steps (melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds), and have all necessary ingredients (butter), we can now do the step Roll-Roll the butter around in the mug to coat it. And now we have completed this step Roll-Roll the butter around in the mug to coat it.",0,0.032727181911468506
captaincookrecipes,sager,microwavefrenchtoast,10,"Because we have completed all previous steps (START), and have all necessary ingredients (bread), we can now do the step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces. And now we have completed this step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces.",1,0.11272740364074707
captaincookrecipes,sager,microwavefrenchtoast,11,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended),  we can now do the step Add-Add 1/4 teaspoon vanilla extract to the mug. And now we have completed this step Add-Add 1/4 teaspoon vanilla extract to the mug.",0,0.1090908981859684
captaincookrecipes,sager,microwavefrenchtoast,12,"Because we have completed all previous steps (Roll-Roll the butter around in the mug to coat it), and have all necessary ingredients (egg), we can now do the step whisk-In the mug, whisk one egg with a fork until well blended. And now we have completed this step whisk-In the mug, whisk one egg with a fork until well blended.",0,0.0
captaincookrecipes,sager,microwavefrenchtoast,13,"Because we have completed all previous steps (cut-cut the contents on plate, and serve),  we can now do the step END. And now we have completed this step END.",1,0.010909090749919415
captaincookrecipes,sager,microwavemugpizza,1,"Because we have completed all previous steps (Take-Take a microwavable mug), and have all necessary ingredients (salt), we can now do the step add-Measure 1/8 teaspoon of salt and add it to the mug. And now we have completed this step add-Measure 1/8 teaspoon of salt and add it to the mug.",1,0.0
captaincookrecipes,sager,microwavemugpizza,2,"Because we have completed all previous steps (Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce), and have all necessary ingredients (dried Italian herbs), we can now do the step Sprinkle-Sprinkle dried Italian herbs inside the mug. And now we have completed this step Sprinkle-Sprinkle dried Italian herbs inside the mug.",1,0.01818181946873665
captaincookrecipes,sager,microwavemugpizza,3,"Because we have completed all previous steps (Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.)),  we can now do the step Take-Take 1 tablespoon of marinara sauce. And now we have completed this step Take-Take 1 tablespoon of marinara sauce.",1,0.0
captaincookrecipes,sager,microwavemugpizza,4,"Because we have completed all previous steps (Take-Take 1 tablespoon of marinara sauce),  we can now do the step spread-spread marinara sauce around the surface of the batter. And now we have completed this step spread-spread marinara sauce around the surface of the batter.",1,0.10139859467744827
captaincookrecipes,sager,microwavemugpizza,5,"Because we have completed all previous steps (Sprinkle-Sprinkle dried Italian herbs inside the mug),  we can now do the step Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling. And now we have completed this step Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling.",1,0.002797202905640006
captaincookrecipes,sager,microwavemugpizza,6,"Because we have completed all previous steps (Take-Take a microwavable mug), and have all necessary ingredients (flour), we can now do the step add-Measure 4 tablespoons of flour and add it to the mug. And now we have completed this step add-Measure 4 tablespoons of flour and add it to the mug.",0,0.00699300691485405
captaincookrecipes,sager,microwavemugpizza,7,"Because we have completed all previous steps (Stir-Stir the contents in the mug well), and have all necessary ingredients (olive oil), we can now do the step Add-1 tablespoon of olive oil to the mug. And now we have completed this step Add-1 tablespoon of olive oil to the mug.",1,0.04545454680919647
captaincookrecipes,sager,microwavemugpizza,8,"Because we have completed all previous steps (Take-Take a microwavable mug),  we can now do the step add-Measure 1/16 teaspoon of baking soda and add it to the mug. And now we have completed this step add-Measure 1/16 teaspoon of baking soda and add it to the mug.",0,0.0769230779260397
captaincookrecipes,sager,microwavemugpizza,9,"Because we have completed all previous steps (START),  we can now do the step Take-Take a microwavable mug. And now we have completed this step Take-Take a microwavable mug.",0,0.02097904682159424
captaincookrecipes,sager,microwavemugpizza,10,"Because we have completed all previous steps (Add-Add in 3 tablespoons of milk to the mug, and Add-1 tablespoon of olive oil to the mug),  we can now do the step Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.). And now we have completed this step Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.).",1,0.05944056063890457
captaincookrecipes,sager,microwavemugpizza,11,"Because we have completed all previous steps (add-Measure 4 tablespoons of flour and add it to the mug, and add-Measure 1/16 teaspoon of baking soda and add it to the mug, and add-Measure 1/8 teaspoon of salt and add it to the mug, and add-Measure 1/8 teaspoon of baking powder and add it to the mug),  we can now do the step Stir-Stir the contents in the mug well. And now we have completed this step Stir-Stir the contents in the mug well.",1,0.13986018300056458
captaincookrecipes,sager,microwavemugpizza,12,"Because we have completed all previous steps (spread-spread marinara sauce around the surface of the batter), and have all necessary ingredients (mozzarella cheese), we can now do the step Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce. And now we have completed this step Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce.",1,0.0
captaincookrecipes,sager,microwavemugpizza,13,"Because we have completed all previous steps (Take-Take a microwavable mug),  we can now do the step add-Measure 1/8 teaspoon of baking powder and add it to the mug. And now we have completed this step add-Measure 1/8 teaspoon of baking powder and add it to the mug.",0,0.0
captaincookrecipes,sager,microwavemugpizza,14,"Because we have completed all previous steps (Stir-Stir the contents in the mug well), and have all necessary ingredients (milk), we can now do the step Add-Add in 3 tablespoons of milk to the mug. And now we have completed this step Add-Add in 3 tablespoons of milk to the mug.",1,0.0
captaincookrecipes,sager,microwavemugpizza,15,"Because we have completed all previous steps (Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling),  we can now do the step END. And now we have completed this step END.",1,0.0
captaincookrecipes,sager,mugcake,1,"Because we have completed all previous steps (Measure and add-2 tbsp water to the bowl, and Measure and add-1/4 tsp vanilla extract to the bowl, and Measure and add-Measure and add 2 tsp vegetable oil to the bowl),  we can now do the step Whisk-Whisk batter until no lumps remain. And now we have completed this step Whisk-Whisk batter until no lumps remain.",1,0.023102309554815292
captaincookrecipes,sager,mugcake,2,"Because we have completed all previous steps (Allow-Allow to cool until it is no longer hot to the touch),  we can now do the step remove-then carefully remove the paper liner. And now we have completed this step remove-then carefully remove the paper liner.",1,0.2013201117515564
captaincookrecipes,sager,mugcake,3,"Because we have completed all previous steps (Whisk-Whisk to combine mixture of flour, sugar and baking powder in the bowl), and have all necessary ingredients (water), we can now do the step Measure and add-2 tbsp water to the bowl. And now we have completed this step Measure and add-2 tbsp water to the bowl.",1,0.1848184708505869
captaincookrecipes,sager,mugcake,4,"Because we have completed all previous steps (START), and have all necessary ingredients (sugar), we can now do the step Measure and add-1.5 tbsp sugar to the mixing bowl. And now we have completed this step Measure and add-1.5 tbsp sugar to the mixing bowl.",0,0.0
captaincookrecipes,sager,mugcake,5,"Because we have completed all previous steps (remove-then carefully remove the paper liner),  we can now do the step Scoop-While the cake is cooling, prepare to pipe the frosting. Scoop 4 spoonfuls of chocolate frosting into a zip-top bag. And now we have completed this step Scoop-While the cake is cooling, prepare to pipe the frosting. Scoop 4 spoonfuls of chocolate frosting into a zip-top bag.",1,0.056105609983205795
captaincookrecipes,sager,mugcake,6,"Because we have completed all previous steps (START), and have all necessary ingredients (flour), we can now do the step Measure and add-Measure and add 2 tbsp flour to the mixing bowl. And now we have completed this step Measure and add-Measure and add 2 tbsp flour to the mixing bowl.",0,0.1518152952194214
